customer_id,clv_estimate,clv_estimate_hdi_3%,clv_estimate_hdi_97%,monetary_value
16800,8807.022,8484.486,9127.066,0.0
16801,5819.097,5628.402,6031.291,176.95
16803,5346.376,5155.144,5536.82,0.0
16804,4694.868,4602.873,4789.544,418.94
16805,3024.654,2950.543,3106.646,245.82
16806,6531.912,6338.627,6736.312,186.73333333333335
16807,6778.506,6681.303,6862.003,375.18
16808,3156.296,3028.0,3299.527,121.92
16809,7011.686,6802.782,7227.029,175.10250000000002
16810,2778.739,2673.51,2884.429,0.0
16811,14363.083,13914.666,14827.951,232.3
16812,1699.246,1631.727,1766.128,0.0
16813,14535.009,14196.407,14858.736,165.19222222222223
16814,31361.503,31231.14,31522.131,311.7905
16816,3760.114,3570.517,3943.791,113.76
16817,8019.735,7838.654,8197.326,180.27857142857144
16818,24049.59,23829.552,24299.886,279.515
16820,4388.456,4227.537,4547.557,0.0
16823,2453.956,2359.765,2548.273,0.0
16824,5472.763,5334.06,5618.323,237.74
16825,6497.394,6369.309,6639.369,456.48
16826,5952.773,5736.842,6160.669,0.0
16828,4924.794,4583.349,5256.237,15.0
16829,3216.628,3096.969,3337.24,0.0
16830,6653.548,6408.727,6883.007,0.0
16832,4138.335,3866.255,4405.336,70.125
16833,5922.809,5843.856,6000.714,398.525
16834,2453.956,2359.765,2548.273,0.0
16835,2366.125,2253.554,2479.432,99.1
16836,6157.57,5927.909,6379.591,160.55
16837,22289.927,22154.116,22451.307,377.78
16838,3392.996,3285.164,3496.976,196.73000000000002
16839,76366.898,76134.346,76685.09,510.25870967741935
16841,10735.852,10604.567,10853.674,291.448
16842,6166.172,6077.542,6242.367,371.81
16843,50409.418,49887.059,50939.196,857.9554545454546
16846,6001.394,5783.695,6210.739,0.0
16847,6365.336,6133.039,6587.312,0.0
16848,5904.933,5691.685,6111.762,0.0
16849,2843.248,2734.625,2950.132,0.0
16850,1812.402,1740.527,1883.487,0.0
16851,11063.151,10468.126,11609.863,115.68
16852,3773.633,3539.792,4020.691,31.85
16855,10301.274,9940.632,10681.104,177.2
16856,8501.28,8192.677,8809.301,0.0
16858,1668.382,1601.925,1734.113,0.0
16859,4465.867,4375.29,4549.231,350.44
16861,4602.626,4399.057,4828.208,102.96
16863,3349.467,3280.169,3414.516,338.55
16866,4804.172,4449.678,5159.113,49.394999999999996
16869,8464.675,8229.763,8711.442,197.29666666666665
16871,15570.479,15360.76,15772.64,560.855
16872,5758.361,5522.626,6001.905,145.83
16873,24603.33,24109.414,25097.586,993.1959999999999
16875,10330.357,10163.595,10498.274,575.5766666666667
16877,8997.391,8703.697,9288.969,155.19400000000002
16880,13199.591,12980.338,13417.123,249.84
16881,5307.756,5118.091,5497.079,0.0
16882,5699.876,5621.231,5777.331,347.61
16883,2570.438,2473.171,2670.459,148.7
16884,6714.351,6463.849,6942.081,0.0
16885,3392.418,3254.913,3547.05,140.43
16887,6839.355,6586.937,7073.519,0.0
16889,7059.217,6930.575,7182.089,527.81
16891,4751.486,4571.521,4929.82,144.36
16892,6940.405,6645.076,7222.045,140.85333333333332
16893,1675.992,1609.273,1742.008,0.0
16895,5385.563,5193.294,5577.705,0.0
16897,1906.442,1830.95,1980.996,0.0
16898,3775.363,3664.51,3897.0,196.365
16899,7354.089,7219.917,7503.456,222.202
16900,8765.258,8174.164,9355.959,67.215
16902,3899.404,3755.092,4041.53,0.0
16903,7243.95,6976.9,7494.882,0.0
16904,18203.374,18047.544,18368.59,243.96928571428572
16905,14776.325,14608.896,14946.344,566.216
16906,5784.954,5570.553,6005.738,155.04333333333332
16907,5799.919,5658.902,5950.763,199.9075
16909,5087.266,4905.643,5271.027,0.0
16910,23268.513,22748.544,23800.794,199.75428571428571
16912,13315.46,13217.103,13422.975,434.936
16913,2027.418,1949.654,2108.151,0.0
16914,6776.276,6525.744,7008.146,0.0
16915,5948.605,5687.611,6214.636,113.476
16916,3458.631,3386.543,3522.676,378.18
16917,2108.875,2028.156,2192.428,0.0
16918,6355.287,6190.02,6528.825,191.89000000000001
16919,13322.519,13184.792,13474.15,239.81000000000003
16921,5506.646,5311.438,5705.411,0.0
16923,33140.485,33011.552,33311.219,436.36733333333336
16924,12004.553,11726.939,12288.331,254.82000000000002
16926,1657.095,1591.028,1722.405,0.0
16927,3548.379,3425.031,3693.779,162.475
16928,14860.306,14651.53,15075.684,170.553125
16929,13720.349,13363.191,14077.611,177.70833333333334
16930,8421.061,8123.276,8720.189,173.44
16931,23050.581,22876.419,23232.785,234.32473684210527
16932,5857.856,5646.528,6063.38,0.0
16933,4715.0,4614.976,4801.138,338.5
16934,5811.524,5601.062,6015.188,0.0
16936,7541.371,7260.551,7800.502,0.0
16938,10716.747,10550.17,10871.019,545.1766666666667
16940,14276.647,13724.901,14815.498,1146.1
16942,14104.26,13886.414,14332.954,229.86714285714288
16943,4131.153,4003.528,4279.336,182.85
16945,21574.913,21469.064,21693.462,338.8041666666667
16947,2390.103,2297.97,2482.153,0.0
16948,4057.238,3931.824,4203.022,182.70999999999998
16949,8695.972,8553.962,8842.126,242.36999999999998
16950,6355.876,6249.374,6462.063,503.28
16951,3305.073,3210.886,3406.812,208.96
16952,4049.842,3899.485,4196.699,0.0
16953,7173.225,6914.966,7427.15,0.0
16954,10386.164,10252.633,10525.548,248.32571428571427
16955,3724.186,3546.258,3898.518,120.85666666666667
16956,8216.059,7919.713,8512.083,0.0
16957,3974.782,3891.756,4059.785,301.8
16959,4608.651,4435.526,4770.76,0.0
16960,4630.202,4450.605,4821.298,152.76
16961,3899.404,3755.092,4041.53,0.0
16963,2832.29,2724.212,2938.945,0.0
16965,2462.179,2367.736,2556.786,0.0
16966,14140.694,14019.858,14262.044,348.504
16967,2810.623,2703.167,2916.394,0.0
16968,6713.137,6501.189,6939.737,186.12
16969,5335.552,5089.818,5586.641,126.52499999999999
16971,6653.548,6408.727,6883.007,0.0
16976,2164.788,2082.316,2250.626,0.0
16978,4917.051,4738.843,5093.848,0.0
16979,10522.864,10399.477,10637.809,294.37
16980,4078.794,3994.523,4155.708,346.6
16982,5548.227,5351.009,5748.816,0.0
16983,10213.638,10107.027,10310.644,294.62666666666667
16984,14984.418,14208.617,15732.499,1242.47
16985,23173.924,22844.148,23509.074,755.1333333333332
16986,38867.202,36483.288,41440.569,1790.0
16987,13588.892,13399.639,13755.339,282.4
16988,9489.618,9122.103,9821.627,0.0
16989,6932.894,6436.998,7455.845,55.10999999999999
16990,2529.996,2433.458,2626.998,0.0
16992,9252.624,9138.049,9367.57,298.1775
16996,8293.608,8213.168,8378.495,327.93
16997,3808.934,3667.485,3967.024,156.0
16998,3462.232,3262.51,3643.156,98.75000000000001
16999,8851.002,8608.3,9083.663,238.99
17001,19236.927,19142.403,19343.949,359.161
17002,7574.557,7462.369,7706.514,490.33500000000004
17004,9646.16,9446.497,9830.979,406.54
17006,13034.551,12562.767,13520.669,167.00666666666666
17007,5381.339,5217.785,5551.817,170.7025
17010,8125.193,7816.464,8401.755,0.0
17011,7173.225,6914.966,7427.15,0.0
17014,12084.376,11701.346,12482.467,199.14
17015,13076.801,12760.732,13385.909,659.03
17017,37866.554,37686.13,38091.599,515.8293333333334
17018,4464.076,4355.739,4566.626,515.1
17019,6144.033,6066.033,6231.298,304.59666666666664
17022,7103.868,6847.732,7354.775,0.0
17024,4613.906,4238.772,4993.328,32.3
17025,2745.874,2662.63,2834.862,196.8
17026,2476.111,2373.662,2588.304,121.67999999999999
17027,5805.882,5615.466,5993.95,164.26
17029,4870.279,4767.917,4957.189,358.0
17030,5425.328,5231.468,5619.171,0.0
17031,5077.245,4885.653,5266.526,154.4
17033,5260.759,5192.507,5334.645,361.16999999999996
17034,5706.896,5618.84,5805.935,301.86
17035,3086.898,2980.559,3192.922,174.02
17037,4608.651,4435.526,4770.76,0.0
17038,7173.225,6914.966,7427.15,0.0
17040,3508.427,3377.791,3637.77,0.0
17041,5481.644,5402.537,5548.696,388.53499999999997
17042,7769.722,7564.834,7978.666,192.79250000000002
17043,11625.884,11454.699,11779.947,520.1933333333333
17044,7541.371,7260.551,7800.502,0.0
17045,4667.859,4484.268,4864.455,149.745
17046,3202.609,3083.328,3322.636,0.0
17047,5373.707,5271.582,5480.899,351.47
17048,5190.671,5106.833,5267.582,313.495
17049,29386.114,29044.558,29725.742,659.22
17050,19045.583,18808.295,19309.904,619.488
17051,2757.881,2653.487,2862.849,0.0
17052,7316.083,7046.148,7568.805,0.0
17053,3629.74,3496.029,3763.993,0.0
17054,9471.783,9323.285,9635.315,260.565
17058,6547.643,6440.955,6659.581,298.58500000000004
17059,12645.645,12469.592,12828.295,593.1700000000001
17060,2171.185,2088.513,2257.259,0.0
17061,25024.219,24878.387,25219.625,411.685
17062,3738.961,3555.642,3913.865,119.57666666666667
17063,8553.629,8458.824,8636.699,372.25666666666666
17064,5632.234,5556.287,5708.222,355.75
17068,22234.13,22043.218,22431.992,213.0595
17069,12937.964,12859.977,13025.793,400.3016666666667
17070,3941.233,3795.244,4084.681,0.0
17071,13743.171,13625.894,13869.912,302.92571428571426
17073,15735.388,15515.863,15958.844,330.76666666666665
17075,5539.483,5393.39,5684.341,208.30333333333337
17076,5062.304,4991.105,5131.886,344.78999999999996
17078,6776.276,6525.744,7008.146,0.0
17079,4884.366,4707.095,5060.186,0.0
17080,3655.745,3552.599,3766.731,211.29999999999998
17081,10055.818,9699.735,10416.434,178.26
17082,8321.304,7882.611,8786.074,1366.91
17083,6006.539,5925.347,6087.207,357.21
17084,6839.355,6586.937,7073.519,0.0
17085,7194.775,7087.306,7293.808,275.9275
17086,31097.912,30695.284,31659.136,327.52200000000005
17088,8673.291,8572.094,8783.959,325.06
17090,11570.261,11478.456,11658.565,330.4583333333333
17091,18213.178,18016.013,18408.016,589.0516666666666
17092,11707.307,11521.866,11874.736,547.6266666666667
17094,1862.944,1789.237,1935.896,0.0
17095,6892.075,6784.093,7016.57,505.505
17096,7972.209,7858.24,8088.619,296.2133333333333
17097,5746.845,5536.56,5965.382,126.575
17100,8125.193,7816.464,8401.755,0.0
17101,14425.584,14250.352,14610.056,463.7166666666667
17102,2203.741,2119.724,2290.796,0.0
17105,3916.278,3836.277,3991.124,346.38
17107,51599.998,49938.213,53343.195,2207.555
17109,5810.235,5564.728,6047.8,140.15
17110,3094.707,2978.376,3210.391,0.0
17111,6152.145,5928.238,6365.954,0.0
17114,5073.763,4815.162,5340.552,88.52166666666666
17115,6179.353,6045.648,6308.454,257.365
17117,2038.668,1960.545,2119.82,0.0
17118,1886.861,1812.173,1960.695,0.0
17119,7499.008,7073.241,7926.277,59.66
17120,2405.753,2313.137,2498.359,0.0
17122,3838.298,3696.431,3978.487,0.0
17123,3147.734,3030.544,3266.029,0.0
17124,2854.292,2745.348,2961.553,0.0
17125,6001.394,5783.695,6210.739,0.0
17126,5520.25,5446.395,5593.039,396.07500000000005
17128,1807.943,1736.219,1878.863,0.0
17131,28138.449,27628.107,28723.675,557.8000000000001
17133,27340.755,26854.028,27851.211,841.7639999999999
17134,3109.001,2968.78,3270.772,94.5
17135,6265.049,6146.037,6396.325,231.0375
17138,2114.945,2034.002,2198.723,0.0
17139,47067.258,46398.288,47773.898,995.08625
17140,2300.32,2213.268,2391.149,0.0
17142,2359.407,2268.226,2450.363,0.0
17144,9941.845,9752.236,10150.236,388.68
17146,4114.565,4006.307,4219.158,225.765
17147,8995.853,8892.477,9087.517,435.03000000000003
17148,5952.773,5736.842,6160.669,0.0
17152,9719.969,9160.149,10217.242,1373.6
17153,7619.583,7333.945,7879.851,0.0
17154,4983.751,4804.464,5163.523,0.0
17155,4289.823,4105.344,4496.085,108.39999999999999
17157,4649.536,4470.673,4815.678,157.54
17158,5805.703,5726.066,5887.129,426.59
17159,11502.129,11313.668,11703.471,505.21500000000003
17160,21373.308,21114.778,21647.221,581.2239999999999
17162,9360.724,9222.459,9499.657,258.21
17163,7821.7,7539.98,8097.573,170.0
17164,13175.768,13048.374,13306.866,460.055
17165,2061.545,1982.696,2143.55,0.0
17166,3698.525,3515.348,3900.0,78.75
17169,7026.901,6872.584,7206.687,527.1
17171,2033.027,1955.085,2113.969,0.0
17172,4884.366,4707.095,5060.186,0.0
17173,37095.454,36657.717,37625.592,550.6366666666667
17174,2538.736,2441.921,2636.047,0.0
17175,7400.372,7305.327,7501.229,308.2033333333333
17176,2687.282,2584.552,2789.242,0.0
17179,4159.352,4062.033,4266.19,234.395
17180,5019.045,4926.531,5119.233,274.245
17181,2308.997,2193.679,2428.6,84.4
17183,38796.785,38201.365,39451.826,600.138
17186,7603.646,7194.488,8016.395,72.0
17187,2462.179,2367.736,2556.786,0.0
17188,11074.261,10999.316,11158.333,388.578
17189,2675.975,2579.282,2777.894,157.18
17190,5633.301,5436.947,5840.598,0.0
17191,9212.398,9139.198,9293.139,396.255
17193,13341.598,13199.468,13498.021,411.40000000000003
17194,2080.475,1933.236,2225.841,10.0
17197,7243.95,6976.9,7494.882,0.0
17198,3863.925,3757.728,3977.117,210.10500000000002
17201,5857.856,5646.528,6063.38,0.0
17203,39067.454,37506.506,40653.765,1149.94
17204,7058.617,6962.172,7149.91,387.825
17205,5857.856,5646.528,6063.38,0.0
17206,5857.856,5646.528,6063.38,0.0
17211,11462.33,11351.593,11569.319,289.8457142857143
17212,2257.912,2172.22,2347.183,0.0
17213,13322.716,13200.309,13444.539,493.666
17214,6017.223,5830.59,6195.443,162.614
17217,2397.902,2305.529,2490.23,0.0
17218,9952.243,9766.358,10137.389,185.35333333333335
17219,7103.868,6847.732,7354.775,0.0
17220,15630.733,15527.684,15733.868,320.0833333333333
17221,11375.875,11008.873,11756.656,202.85000000000002
17222,5346.376,5155.144,5536.82,0.0
17223,2529.865,2428.871,2636.41,133.95
17226,1931.497,1856.82,2008.637,0.0
17227,5823.098,5639.505,6000.901,159.414
17228,10012.964,9886.259,10153.088,246.11285714285714
17229,5414.989,5215.047,5610.107,161.05
17230,10511.524,10315.102,10694.763,625.7166666666667
17231,15789.328,15685.684,15892.762,321.29
17232,14484.728,13985.194,14978.256,213.48
17233,6839.355,6586.937,7073.519,0.0
17234,2887.945,2778.258,2996.619,0.0
17235,2796.309,2715.366,2882.609,208.16
17236,5870.934,5682.443,6050.663,157.97
17237,10646.935,10039.459,11235.322,71.09
17238,17850.848,17694.557,18016.074,241.04
17239,1911.401,1837.379,1987.786,0.0
17242,6414.243,6287.632,6542.761,425.6
17243,41518.201,41383.128,41695.137,335.60400000000004
17244,5857.856,5646.528,6063.38,0.0
17245,2658.12,2556.99,2759.617,0.0
17247,8404.031,8100.517,8708.278,0.0
17248,3818.353,3677.283,3957.907,0.0
17250,3798.337,3691.181,3902.872,221.87
17251,1691.423,1624.173,1758.014,0.0
17252,3493.934,3254.07,3740.59,11.9
17253,8125.193,7816.464,8401.755,0.0
17254,12114.127,11509.91,12731.403,102.13
17255,3242.329,3136.73,3348.784,185.95
17256,2800.097,2682.131,2934.727,112.1
17259,2875.029,2794.699,2956.996,221.73000000000002
17262,6478.403,6401.835,6553.031,328.1666666666667
17263,2620.208,2519.92,2719.838,0.0
17265,4721.65,4560.541,4879.479,178.81
17266,5939.933,5605.614,6260.548,98.78999999999999
17267,3684.338,3547.855,3819.603,0.0
17268,6798.607,6631.041,6987.507,208.46666666666667
17272,11369.417,11225.801,11522.322,496.98333333333335
17274,6839.355,6586.937,7073.519,0.0
17277,3765.935,3689.185,3838.58,348.33000000000004
17278,2344.352,2253.641,2434.772,0.0
17279,5676.824,5470.979,5877.275,0.0
17282,7296.251,7185.564,7414.808,480.78
17284,6924.573,6752.162,7103.049,186.304
17286,7864.268,7570.631,8134.285,0.0
17287,6505.38,6318.132,6693.663,158.365
17288,8261.167,8109.712,8418.174,214.36166666666668
17289,9389.884,9266.045,9521.453,388.525
17290,13349.115,12814.951,13858.193,172.21
17291,1931.497,1856.82,2008.637,0.0
17293,9376.338,9219.326,9530.698,218.42428571428573
17295,9989.535,9761.697,10240.552,277.59
17297,8216.059,7919.713,8512.083,0.0
17298,7935.811,7776.574,8084.672,390.78
17299,7957.77,7695.776,8232.415,172.49333333333334
17301,7864.268,7570.631,8134.285,0.0
17302,7507.311,7369.73,7654.456,238.195
17303,1695.325,1627.941,1762.062,0.0
17306,42222.381,41945.763,42497.937,593.3792857142859
17309,4388.456,4227.537,4547.557,0.0
17311,5963.873,5738.446,6186.899,828.39
17312,8025.303,7849.978,8213.814,249.25
17313,7103.868,6847.732,7354.775,0.0
17314,14691.056,14583.775,14798.327,332.01714285714286
17315,32154.416,31916.896,32399.947,181.48499999999999
17317,11194.874,10928.002,11471.502,534.24
17320,5267.635,5192.943,5333.31,374.85
17321,6840.167,6419.103,7257.256,41.25
17323,6835.628,6610.085,7060.379,151.916
17324,5952.779,5861.128,6040.606,287.72666666666663
17325,2084.941,2005.195,2167.817,0.0
17329,3527.599,3447.963,3606.306,279.75
17330,7557.195,7203.235,7927.828,99.0
17331,3759.742,3620.294,3897.184,0.0
17333,4667.197,4494.277,4832.876,0.0
17334,2366.934,2201.954,2533.82,10.5
17337,7458.766,7369.968,7542.811,330.31666666666666
17338,29304.57,28919.85,29746.148,837.9114285714286
17339,2742.891,2652.748,2834.579,183.36
17340,46170.921,45351.617,47064.015,1378.7742857142857
17341,3069.907,2998.765,3143.701,267.76
17343,1719.122,1650.922,1786.745,0.0
17344,6204.092,5978.038,6420.692,0.0
17345,6308.646,6128.105,6497.956,204.70499999999998
17346,13790.475,13600.104,13980.422,193.05153846153846
17347,4637.739,4472.314,4809.215,0.0
17348,7913.988,7773.641,8051.07,249.8425
17349,2922.401,2811.727,3032.31,0.0
17350,24464.31,23910.573,25075.209,564.915
17351,4791.293,4649.173,4948.615,194.27499999999998
17353,10548.346,10141.61,10966.208,870.0
17354,6001.394,5783.695,6210.739,0.0
17356,1916.386,1842.201,1992.958,0.0
17357,7619.583,7333.945,7879.851,0.0
17358,2546.856,2440.917,2664.003,119.15
17359,8807.022,8484.486,9127.066,0.0
17360,5161.396,5040.365,5290.807,254.84
17361,4830.866,4698.385,4954.419,221.6
17362,3049.578,2942.501,3163.803,162.23000000000002
17364,22712.298,22585.632,22857.795,449.43888888888887
17365,22355.191,22068.778,22645.835,676.4833333333333
17367,2367.007,2275.59,2458.234,0.0
17368,8052.166,7865.299,8235.797,187.79166666666666
17370,6657.589,6316.137,6989.38,111.82666666666667
17371,3339.014,3273.421,3410.612,326.26
17372,7708.702,7509.934,7894.229,167.13857142857142
17373,5002.556,4833.68,5179.941,167.22333333333333
17374,3984.728,3902.083,4069.735,303.82
17375,3401.503,3267.186,3552.279,145.195
17376,2740.806,2612.843,2876.011,97.35
17377,20196.641,20005.89,20396.811,204.0536842105263
17379,8807.022,8484.486,9127.066,0.0
17381,91099.217,90439.326,91825.777,1012.6068421052631
17382,5346.376,5155.144,5536.82,0.0
17383,9613.809,9248.866,9960.31,0.0
17384,3673.704,3517.165,3851.647,108.75
17385,8501.28,8192.677,8809.301,0.0
17386,20671.019,20223.303,21093.183,691.0333333333333
17387,15555.412,15205.899,15942.374,437.67
17388,7339.079,7230.704,7446.008,292.65333333333336
17389,164963.686,164146.125,166018.722,1023.4883870967742
17391,4476.856,4278.629,4698.157,101.76
17392,2635.085,2534.496,2739.524,145.5
17394,2521.315,2425.039,2618.012,0.0
17396,31889.057,30540.969,33118.6,2311.1
17397,7780.978,7492.047,8049.191,0.0
17398,4824.907,4666.003,5006.128,173.85
17400,10086.462,10001.15,10176.122,426.4475
17402,12312.259,12125.855,12491.804,197.62545454545455
17403,6776.276,6525.744,7008.146,0.0
17404,131096.125,129343.897,133003.402,2269.71
17405,9506.118,9358.814,9660.742,319.05
17406,7928.641,7487.16,8394.591,1498.32
17408,3120.995,3003.771,3237.553,0.0
17409,5516.085,5392.198,5648.145,511.3
17410,9585.178,9390.248,9789.585,228.07999999999998
17411,5542.474,5413.144,5664.755,246.68
17412,6997.587,6823.354,7173.416,176.79333333333332
17414,4656.117,4498.107,4810.586,180.0
17415,4852.112,4671.631,5022.933,0.0
17416,29552.996,29103.216,30009.616,794.7716666666666
17418,3527.685,3452.707,3604.236,296.07
17419,19971.971,19880.468,20078.669,383.745
17420,4044.031,3948.904,4148.063,233.99
17422,11413.3,11308.237,11515.826,326.76599999999996
17423,4537.945,4429.573,4656.603,248.99
17425,7580.155,7168.38,7994.256,70.2
17426,23094.504,22359.15,23858.264,1266.1266666666668
17427,5122.733,4940.428,5308.402,0.0
17428,81031.798,80478.078,81573.987,844.1475
17429,5378.363,5182.842,5573.357,169.03
17430,2623.37,2526.949,2724.888,153.16000000000003
17431,1906.442,1830.95,1980.996,0.0
17432,11066.551,10689.705,11451.7,189.87
17433,4579.926,4407.983,4741.187,0.0
17434,29657.208,29299.909,30145.22,308.2183333333333
17436,3501.393,3342.962,3682.683,93.89999999999999
17438,2257.912,2172.22,2347.183,0.0
17440,3097.196,2929.891,3275.975,61.8
17442,12542.816,12446.508,12643.198,361.546
17443,2521.315,2425.039,2618.012,0.0
17444,17164.39,16619.805,17714.65,884.29
17446,2546.267,2405.121,2701.406,52.800000000000004
17447,8191.926,7895.266,8484.564,169.05
17449,10561.491,10480.82,10639.216,362.62
17450,882461.065,875327.719,890000.542,7220.718846153846
17451,20254.052,20011.4,20542.236,336.4225
17453,8303.525,7977.947,8641.097,144.72
17454,3797.037,3606.519,3974.926,117.22666666666667
17455,2667.77,2566.242,2769.564,0.0
17456,1679.824,1612.972,1745.982,0.0
17457,8764.607,8683.359,8849.547,337.97499999999997
17458,8404.031,8100.517,8708.278,0.0
17459,11328.135,11089.82,11566.041,356.91
17460,3759.229,3548.685,3976.52,88.545
17461,15097.522,14757.404,15468.67,374.9
17462,3506.66,3406.78,3611.596,212.28
17463,8527.343,8423.153,8635.368,296.725
17464,3188.711,3070.045,3308.339,0.0
17466,9350.825,9144.905,9554.337,302.87
17468,10809.486,10082.703,11532.423,30.0
17469,14449.037,14313.825,14583.325,388.1125
17470,6421.261,6303.012,6549.023,236.66750000000002
17472,4798.919,4673.803,4917.622,228.89
17475,4852.112,4671.631,5022.933,0.0
17480,4917.051,4738.843,5093.848,0.0
17481,17287.649,17041.388,17554.088,331.65333333333336
17483,5545.076,5293.582,5801.824,129.47
17486,2203.741,2119.724,2290.796,0.0
17489,4125.229,3974.848,4266.597,168.07999999999998
17490,17433.001,17269.876,17627.529,431.61
17491,17129.147,17038.961,17224.644,359.05222222222227
17492,2293.142,2206.371,2383.707,0.0
17495,10419.227,10007.048,10831.644,154.97
17496,1707.141,1639.351,1774.318,0.0
17498,4983.751,4804.464,5163.523,0.0
17499,2033.027,1955.085,2113.969,0.0
17500,24691.281,24245.281,25307.239,425.0
17501,2512.693,2416.677,2609.086,0.0
17502,18223.8,17435.367,18994.723,154.16666666666666
17503,11415.66,11072.546,11775.92,218.53
17504,13813.039,13613.195,13988.547,576.0325
17505,7291.723,7084.459,7522.282,658.85
17506,4983.751,4804.464,5163.523,0.0
17507,3516.075,3433.744,3600.373,265.02
17508,2084.941,2005.195,2167.817,0.0
17509,31355.758,30269.109,32417.264,898.14
17510,7619.583,7333.945,7879.851,0.0
17511,365563.267,362930.174,368384.631,2907.2829629629628
17512,15842.38,15687.314,15997.796,270.05333333333334
17513,5087.266,4905.643,5271.027,0.0
17514,3665.957,3530.863,3801.386,0.0
17515,4467.718,4276.112,4657.432,135.84666666666666
17516,5054.005,4855.061,5255.939,146.75
17517,1931.497,1856.82,2008.637,0.0
17519,8990.817,8895.664,9084.168,301.744
17520,5857.856,5646.528,6063.38,0.0
17521,7285.142,7149.217,7418.858,281.825
17522,9559.18,9373.152,9762.734,230.8175
17523,18401.9,17792.975,19123.829,201.76500000000001
17524,1695.325,1627.941,1762.062,0.0
17525,1703.184,1635.53,1770.213,0.0
17526,5285.123,5172.585,5402.582,235.43333333333337
17527,7573.663,7392.041,7770.191,215.75333333333333
17528,41819.275,41403.337,42520.291,420.2366666666667
17530,11882.891,11755.237,12017.719,260.545
17531,2799.914,2693.887,2906.337,0.0
17534,5857.856,5646.528,6063.38,0.0
17535,2084.941,2005.195,2167.817,0.0
17536,2945.832,2834.362,3056.53,0.0
17537,3581.179,3497.639,3665.495,266.92
17538,7541.371,7260.551,7800.502,0.0
17540,3653.791,3580.104,3731.948,310.1
17542,2152.109,2070.032,2237.477,0.0
17545,6365.336,6133.039,6587.312,0.0
17549,8840.591,8453.671,9238.571,120.66
17550,3406.122,3258.686,3565.533,110.94
17551,1703.184,1635.53,1770.213,0.0
17552,4732.178,4657.07,4801.828,315.945
17553,3647.758,3513.477,3782.597,0.0
17554,14848.85,14638.229,15057.048,295.005
17555,3397.031,3320.443,3470.211,287.81
17556,2648.539,2547.805,2749.701,0.0
17557,9160.979,8707.978,9578.059,126.55000000000001
17560,6093.366,5909.688,6282.451,173.2125
17561,8036.315,7733.98,8312.703,0.0
17562,10747.926,10374.867,11130.914,137.04666666666668
17564,10208.912,9826.394,10594.457,167.445
17566,17708.441,17277.884,18209.481,486.95
17567,19383.341,19220.661,19554.877,544.79
17569,1816.883,1744.857,1888.134,0.0
17571,8845.216,8748.089,8931.307,404.71999999999997
17572,2843.164,2630.293,3065.727,51.98333333333333
17573,7971.097,7525.131,8385.763,102.94500000000001
17574,2336.897,2246.418,2427.05,0.0
17576,18119.857,17917.055,18315.749,197.83705882352942
17578,2529.996,2433.458,2626.998,0.0
17579,5820.419,5578.857,6073.364,142.245
17580,2905.3,2724.486,3072.666,84.435
17581,46619.093,46003.595,47279.15,1087.9177777777777
17582,2382.354,2290.461,2474.128,0.0
17584,8702.625,8516.618,8901.396,492.85
17585,5674.167,5555.538,5797.361,238.42
17588,8184.887,8078.809,8303.38,421.5
17589,14130.309,13872.722,14366.461,604.4666666666667
17590,26857.961,26201.053,27542.973,564.92
17591,10492.327,10392.113,10587.838,303.22833333333335
17593,17082.551,16731.57,17417.342,808.61
17594,6299.872,6101.76,6490.419,678.18
17595,11715.506,11369.827,12065.248,230.89
17596,13235.307,13153.617,13323.742,405.885
17597,2574.312,2475.58,2672.342,0.0
17600,8216.059,7919.713,8512.083,0.0
17601,2359.407,2268.226,2450.363,0.0
17602,23656.441,23234.891,24096.777,854.5139999999999
17603,4884.366,4707.095,5060.186,0.0
17604,3074.85,2968.776,3180.829,173.12
17608,6969.102,6710.907,7206.544,0.0
17609,5673.159,5548.23,5809.523,227.39333333333335
17611,19915.631,19782.459,20050.994,287.23692307692306
17612,11537.866,11434.81,11638.611,332.628
17613,23816.716,23696.83,23958.08,394.31000000000006
17614,5676.824,5470.979,5877.275,0.0
17615,4290.983,4035.427,4538.174,87.925
17616,3164.076,3015.687,3319.645,122.39999999999999
17618,4923.377,4850.033,4995.259,325.65
17619,1911.401,1837.379,1987.786,0.0
17620,5590.44,5386.613,5787.882,0.0
17621,7127.951,6989.872,7269.092,570.25
17623,7035.839,6780.136,7282.223,0.0
17624,5679.901,5568.508,5800.149,443.18
17625,11578.722,11431.183,11735.321,499.10666666666674
17628,4788.867,4612.321,4959.372,0.0
17629,9634.486,9487.228,9791.029,225.06714285714287
17630,3854.279,3715.12,3987.693,168.1
17631,4452.119,4228.058,4678.466,112.89000000000001
17633,14684.45,14485.266,14891.936,325.65000000000003
17634,10210.577,10024.648,10397.151,197.04
17636,8036.315,7733.98,8312.703,0.0
17637,6629.719,6437.061,6830.725,208.11
17639,2108.875,2028.156,2192.428,0.0
17640,4637.739,4472.314,4809.215,0.0
17642,5760.626,5641.516,5872.476,316.99
17643,1649.655,1583.846,1714.686,0.0
17644,17300.32,17180.11,17429.274,399.32666666666665
17646,5335.966,5260.717,5402.574,378.69500000000005
17647,5346.376,5155.144,5536.82,0.0
17648,9875.066,9667.539,10092.367,606.815
17649,3491.756,3362.556,3621.5,0.0
